=== BAI 6 - UOC LUONG GOC ROLL / PITCH / YAW ===
Cam bien: MPU6500 | 100Hz | Kalman Filter
Time_ms,Roll_Accel,Pitch_Accel,Roll_Gyro,Pitch_Gyro,Yaw_Gyro,Roll_KF,Pitch_KF,Yaw_KF
7390,45.22,0.04,45.04,0.01,0.08,44.97,-0.02,0.08
7400,44.85,-0.03,45.04,0.01,0.08,44.97,-0.02,0.08
7410,45.29,0.09,45.04,0.01,0.08,44.98,-0.02,0.08
7420,45.44,-0.71,45.04,0.01,0.07,44.99,-0.04,0.07
7430,45.25,-0.29,45.04,0.01,0.07,45.00,-0.04,0.07
7440,44.66,0.56,45.04,0.01,0.07,44.99,-0.03,0.07
7450,44.93,0.44,45.04,0.01,0.07,44.99,-0.01,0.07
7460,44.90,0.03,45.04,0.01,0.07,44.99,-0.01,0.07
7470,44.93,0.35,45.04,0.01,0.07,44.98,-0.00,0.07
7480,45.48,0.17,45.05,0.00,0.07,45.00,0.00,0.07
7490,45.08,-0.42,45.04,0.01,0.07,45.00,-0.01,0.07
7500,44.50,-0.53,45.05,0.01,0.07,44.99,-0.03,0.07
7510,45.08,0.08,45.05,0.01,0.07,44.99,-0.02,0.07
7520,44.78,-0.09,45.05,0.01,0.07,44.98,-0.02,0.07
7530,44.73,0.42,45.05,0.01,0.07,44.97,-0.01,0.07
7540,44.57,-0.32,45.04,0.01,0.07,44.96,-0.02,0.07
7550,45.35,0.39,45.05,0.01,0.07,44.97,-0.01,0.07
7560,45.04,-0.30,45.05,0.01,0.07,44.97,-0.02,0.07
7570,45.07,0.18,45.05,0.01,0.07,44.98,-0.01,0.07
7580,45.19,-0.04,45.05,0.00,0.07,44.98,-0.01,0.07
7590,44.46,-0.48,45.05,0.00,0.07,44.97,-0.03,0.07
7600,45.03,0.02,45.05,0.00,0.07,44.97,-0.03,0.07
7610,44.90,-0.01,45.04,0.00,0.07,44.96,-0.03,0.07
7620,44.74,-0.27,45.04,0.00,0.08,44.96,-0.03,0.08
7630,44.80,0.21,45.05,0.00,0.07,44.95,-0.03,0.07
7640,46.03,-0.37,45.05,0.01,0.07,44.98,-0.04,0.07
7650,45.13,0.37,45.05,0.00,0.07,44.99,-0.02,0.07
7660,45.35,0.29,45.05,0.01,0.08,45.00,-0.01,0.08
7670,44.82,-0.37,45.05,0.01,0.08,44.99,-0.03,0.08
7680,44.69,-0.11,45.05,0.01,0.08,44.98,-0.03,0.08
7690,45.01,0.08,45.05,0.00,0.08,44.99,-0.02,0.08
7700,45.38,0.34,45.05,0.00,0.08,45.00,-0.01,0.08
7710,45.23,-0.17,45.05,0.00,0.08,45.01,-0.02,0.08
7720,45.12,-0.12,45.05,0.00,0.08,45.01,-0.02,0.08
7730,44.91,0.05,45.05,0.00,0.08,45.00,-0.02,0.08
7740,44.69,-0.14,45.05,0.00,0.08,44.99,-0.03,0.08
7750,44.86,0.32,45.05,0.00,0.08,44.99,-0.02,0.08
7760,45.10,0.47,45.05,0.00,0.08,44.99,-0.00,0.08
7770,45.09,-0.26,45.05,0.00,0.08,45.00,-0.01,0.08
7780,45.17,-0.36,45.05,0.00,0.07,45.00,-0.02,0.07
7790,45.07,0.39,45.05,0.00,0.07,45.00,-0.01,0.07
7800,44.67,0.03,45.05,0.00,0.08,44.99,-0.00,0.08
7810,45.13,0.18,45.05,0.01,0.08,45.00,0.00,0.08
7820,44.62,0.06,45.05,0.01,0.08,44.99,0.01,0.08
7830,45.49,-0.52,45.05,0.01,0.08,45.00,-0.01,0.08
7840,44.79,-0.05,45.05,0.01,0.07,45.00,-0.01,0.07
7850,44.45,-0.27,45.05,0.01,0.07,44.98,-0.02,0.07
7860,44.58,0.45,45.05,0.01,0.07,44.97,-0.00,0.07
7870,44.75,0.11,45.05,0.01,0.07,44.96,0.00,0.07
7880,45.05,0.17,45.05,0.01,0.08,44.96,0.01,0.08
7890,45.17,0.17,45.05,0.01,0.08,44.96,0.01,0.08
7900,45.05,0.16,45.05,0.01,0.08,44.97,0.02,0.08
7910,45.12,0.21,45.05,0.01,0.08,44.97,0.02,0.08
7920,45.25,0.07,45.05,0.01,0.08,44.98,0.03,0.08
7930,44.74,0.44,45.05,0.01,0.08,44.97,0.04,0.08
7940,45.33,0.16,45.05,0.01,0.08,44.99,0.04,0.08
7950,45.58,-0.40,45.05,0.01,0.08,45.00,0.03,0.08
7960,44.85,-0.19,45.05,0.01,0.08,45.00,0.02,0.08
7970,45.13,0.03,45.05,0.01,0.08,45.00,0.03,0.08
7980,45.26,-0.26,45.05,0.01,0.08,45.01,0.02,0.08
7990,45.23,-0.06,45.05,0.01,0.08,45.02,0.02,0.08
8000,45.30,0.22,45.06,0.01,0.08,45.03,0.02,0.08
8010,44.34,0.06,45.05,0.01,0.08,45.00,0.02,0.08
8020,45.41,0.09,45.05,0.01,0.08,45.02,0.03,0.08
8030,44.67,-0.39,45.05,0.01,0.08,45.01,0.02,0.08
8040,45.15,0.09,45.05,0.01,0.08,45.01,0.02,0.08
8050,44.78,0.21,45.05,0.01,0.08,45.00,0.02,0.08
8060,45.11,-0.36,45.05,0.02,0.08,45.01,0.01,0.08
8070,44.56,-0.11,45.05,0.02,0.08,44.99,0.01,0.08
8080,44.98,0.55,45.05,0.02,0.08,44.99,0.03,0.08
8090,45.52,0.01,45.05,0.02,0.08,45.01,0.03,0.08
8100,44.69,0.26,45.05,0.02,0.08,45.00,0.04,0.08
8110,45.45,-0.05,45.05,0.02,0.08,45.01,0.03,0.08
8120,44.49,0.14,45.05,0.02,0.08,44.99,0.04,0.08
8130,45.19,-0.41,45.05,0.02,0.08,45.00,0.02,0.08
8140,45.04,-0.01,45.05,0.02,0.08,45.00,0.02,0.08
8150,44.83,0.18,45.05,0.02,0.08,45.00,0.03,0.08
8160,44.25,0.54,45.05,0.02,0.08,44.97,0.04,0.08
8170,44.54,0.49,45.05,0.02,0.08,44.96,0.06,0.08
8180,45.15,0.39,45.05,0.02,0.08,44.96,0.07,0.08
8190,45.10,-0.20,45.05,0.02,0.08,44.97,0.06,0.08
8200,45.00,0.01,45.05,0.02,0.08,44.97,0.06,0.08
8210,44.68,-0.29,45.05,0.02,0.08,44.96,0.05,0.08
8220,45.14,0.05,45.05,0.02,0.08,44.97,0.05,0.08
8230,44.84,0.22,45.05,0.02,0.08,44.96,0.06,0.08
8240,45.41,-0.16,45.05,0.02,0.08,44.97,0.05,0.08
8250,45.08,-0.19,45.06,0.02,0.08,44.98,0.05,0.08
8260,45.46,-0.36,45.06,0.02,0.08,44.99,0.03,0.08
8270,44.90,0.06,45.05,0.02,0.08,44.99,0.03,0.08
8280,44.55,0.09,45.06,0.02,0.08,44.98,0.04,0.08
8290,45.20,0.42,45.06,0.02,0.08,44.98,0.05,0.08
8300,45.41,-0.09,45.06,0.02,0.08,45.00,0.04,0.08
8310,45.15,-0.24,45.06,0.02,0.08,45.00,0.04,0.08
8320,44.68,0.04,45.06,0.02,0.08,44.99,0.04,0.08
8330,44.83,0.28,45.06,0.02,0.08,44.98,0.05,0.08
8340,45.17,-0.14,45.06,0.02,0.08,44.99,0.04,0.08
8350,44.86,0.49,45.06,0.02,0.08,44.99,0.06,0.08
8360,44.55,-0.31,45.06,0.02,0.08,44.97,0.04,0.08
8370,45.05,-0.81,45.06,0.03,0.08,44.98,0.02,0.08
8380,43.99,0.05,45.06,0.03,0.08,44.95,0.02,0.08
8390,45.45,0.47,45.06,0.02,0.08,44.96,0.03,0.08
8400,44.65,-0.00,45.06,0.02,0.08,44.95,0.03,0.08
8410,44.92,-0.41,45.06,0.03,0.08,44.95,0.02,0.08
8420,44.73,-0.12,45.06,0.02,0.08,44.94,0.01,0.08
8430,44.92,-0.38,45.06,0.02,0.09,44.94,0.00,0.09
8440,45.13,0.42,45.06,0.03,0.09,44.95,0.02,0.09
8450,45.22,0.25,45.06,0.03,0.09,44.95,0.02,0.09
8460,44.97,0.20,45.06,0.03,0.09,44.95,0.03,0.09
8470,45.70,0.30,45.06,0.03,0.09,44.98,0.04,0.09
8480,45.68,-0.02,45.06,0.03,0.09,45.00,0.04,0.09
8490,44.71,-0.34,45.06,0.03,0.09,44.99,0.02,0.09
8500,45.60,0.19,45.06,0.03,0.09,45.01,0.03,0.09
8510,45.10,-0.23,45.06,0.03,0.09,45.01,0.02,0.09
8520,45.18,0.02,45.06,0.03,0.09,45.02,0.02,0.09
8530,45.44,-0.10,45.06,0.03,0.09,45.03,0.02,0.09
8540,44.81,-0.29,45.06,0.02,0.09,45.02,0.01,0.09
8550,45.20,-0.11,45.06,0.03,0.09,45.03,0.00,0.09
8560,44.74,0.34,45.06,0.02,0.09,45.02,0.01,0.09
8570,45.09,0.03,45.06,0.02,0.09,45.02,0.01,0.09
8580,44.83,-0.18,45.06,0.03,0.09,45.01,0.01,0.09
8590,45.35,0.28,45.06,0.03,0.09,45.02,0.02,0.09
8600,44.93,-0.41,45.06,0.03,0.09,45.02,0.00,0.09
8610,45.10,0.08,45.06,0.03,0.09,45.03,0.01,0.09
8620,45.35,0.05,45.06,0.03,0.09,45.04,0.01,0.09
8630,45.20,-0.33,45.06,0.03,0.09,45.04,-0.00,0.09
8640,44.90,0.38,45.06,0.03,0.09,45.04,0.01,0.09
8650,45.09,0.16,45.06,0.02,0.09,45.04,0.01,0.09
8660,44.73,-0.06,45.06,0.03,0.09,45.03,0.01,0.09
8670,44.79,-0.32,45.06,0.03,0.09,45.02,-0.00,0.09
8680,44.51,-0.06,45.06,0.03,0.09,45.00,-0.00,0.09
8690,44.84,-0.25,45.06,0.03,0.09,45.00,-0.01,0.09
8700,45.64,0.00,45.06,0.03,0.09,45.02,-0.01,0.09
8710,45.01,0.60,45.06,0.03,0.09,45.02,0.01,0.09
8720,44.74,0.10,45.06,0.03,0.09,45.01,0.01,0.09
8730,45.26,-0.26,45.06,0.03,0.09,45.02,0.00,0.09
8740,44.74,0.17,45.06,0.03,0.09,45.01,0.01,0.09
8750,45.59,0.43,45.06,0.03,0.09,45.03,0.02,0.09
8760,44.97,-0.51,45.06,0.03,0.09,45.02,0.01,0.09
8770,45.26,-0.25,45.06,0.03,0.09,45.03,-0.00,0.09
8780,45.03,0.05,45.06,0.03,0.10,45.03,0.00,0.10
8790,45.15,-0.05,45.06,0.03,0.09,45.04,-0.00,0.09
8800,45.24,0.27,45.06,0.03,0.10,45.04,0.01,0.10
8810,43.83,-0.48,45.06,0.03,0.10,45.01,-0.01,0.10
8820,45.11,-0.03,45.06,0.03,0.10,45.01,-0.01,0.10
8830,45.04,0.28,45.06,0.03,0.10,45.01,-0.00,0.10
8840,45.03,-0.21,45.06,0.03,0.10,45.01,-0.01,0.10
8850,44.91,-0.47,45.06,0.03,0.10,45.01,-0.02,0.10
8860,44.48,0.07,45.06,0.03,0.10,44.99,-0.02,0.10
8870,44.93,0.31,45.06,0.03,0.10,44.99,-0.01,0.10
8880,45.23,0.56,45.06,0.03,0.10,45.00,0.01,0.10
8890,45.32,-0.08,45.06,0.03,0.10,45.01,0.00,0.10
8900,45.01,-0.04,45.06,0.03,0.10,45.01,0.00,0.10
8910,45.07,-0.08,45.06,0.03,0.10,45.01,-0.00,0.10
8920,44.41,-0.44,45.06,0.03,0.10,44.99,-0.01,0.10
8930,45.18,-0.15,45.06,0.03,0.10,45.00,-0.02,0.10
8940,45.61,-0.06,45.06,0.03,0.10,45.02,-0.02,0.10
8950,45.09,-0.10,45.06,0.03,0.10,45.02,-0.02,0.10
8960,44.63,0.03,45.06,0.03,0.10,45.01,-0.02,0.10
8970,45.21,-0.26,45.06,0.03,0.10,45.01,-0.03,0.10
8980,45.38,-0.18,45.06,0.03,0.10,45.03,-0.03,0.10
8990,45.26,-0.01,45.06,0.03,0.10,45.03,-0.03,0.10
9000,45.03,0.05,45.06,0.03,0.10,45.03,-0.03,0.10
9010,45.56,-0.19,45.06,0.03,0.10,45.05,-0.04,0.10
9020,44.56,0.01,45.06,0.03,0.10,45.04,-0.04,0.10
9030,44.87,-0.10,45.06,0.03,0.10,45.03,-0.04,0.10
9040,45.16,-0.13,45.06,0.03,0.10,45.03,-0.04,0.10
9050,44.71,-0.19,45.06,0.03,0.10,45.02,-0.05,0.10
9060,44.68,0.28,45.06,0.03,0.10,45.02,-0.04,0.10
9070,45.39,0.09,45.06,0.03,0.10,45.03,-0.03,0.10
9080,44.23,-0.24,45.06,0.03,0.10,45.00,-0.04,0.10
9090,44.37,-0.01,45.06,0.03,0.10,44.98,-0.04,0.10
9100,45.84,-0.24,45.06,0.03,0.10,45.01,-0.04,0.10
9110,44.96,-0.21,45.06,0.03,0.10,45.01,-0.05,0.10
9120,45.00,-0.29,45.07,0.03,0.10,45.01,-0.06,0.10
9130,45.30,-0.29,45.06,0.03,0.10,45.02,-0.06,0.10
9140,44.74,0.15,45.07,0.03,0.10,45.01,-0.06,0.10
9150,45.11,-0.34,45.07,0.03,0.10,45.02,-0.07,0.10
9160,45.03,-0.30,45.07,0.03,0.10,45.02,-0.07,0.10
9170,44.91,0.06,45.07,0.03,0.11,45.01,-0.07,0.11
9180,44.67,0.09,45.07,0.03,0.10,45.00,-0.07,0.10
9190,44.76,0.24,45.07,0.03,0.11,44.99,-0.06,0.11
9200,45.05,-0.05,45.07,0.03,0.11,44.99,-0.06,0.11
9210,45.44,-0.60,45.07,0.03,0.11,45.01,-0.08,0.11
9220,44.88,0.12,45.07,0.03,0.11,45.00,-0.07,0.11
9230,45.64,0.24,45.07,0.03,0.11,45.02,-0.06,0.11
9240,44.90,-0.49,45.07,0.03,0.11,45.02,-0.07,0.11
9250,44.57,0.31,45.07,0.03,0.11,45.01,-0.06,0.11
9260,44.87,-0.05,45.07,0.03,0.11,45.00,-0.06,0.11
9270,45.53,-0.49,45.07,0.04,0.11,45.02,-0.08,0.11
9280,44.73,-0.31,45.07,0.04,0.11,45.01,-0.08,0.11
9290,45.20,0.34,45.07,0.04,0.11,45.02,-0.07,0.11
9300,45.02,0.09,45.07,0.04,0.11,45.02,-0.07,0.11
9310,45.16,-0.20,45.07,0.04,0.11,45.02,-0.07,0.11
9320,45.10,0.09,45.07,0.04,0.11,45.02,-0.07,0.11
9330,45.09,-0.48,45.07,0.04,0.11,45.03,-0.08,0.11
9340,44.62,-0.12,45.07,0.04,0.11,45.01,-0.08,0.11
9350,44.62,0.00,45.07,0.04,0.11,45.00,-0.08,0.11
9360,45.13,-0.06,45.07,0.04,0.11,45.01,-0.08,0.11
9370,45.25,-0.05,45.07,0.03,0.11,45.01,-0.08,0.11
9380,44.21,-0.57,45.07,0.03,0.11,44.99,-0.10,0.11
9390,45.18,0.08,45.07,0.04,0.11,45.00,-0.09,0.11
9400,45.09,0.06,45.07,0.03,0.11,45.00,-0.09,0.11
9410,44.52,0.43,45.08,0.04,0.11,44.99,-0.07,0.11
9420,45.24,0.03,45.07,0.04,0.11,44.99,-0.07,0.11
9430,44.96,-0.45,45.08,0.04,0.11,44.99,-0.08,0.11
9440,45.46,0.04,45.08,0.04,0.11,45.01,-0.08,0.11
9450,45.25,0.09,45.07,0.04,0.11,45.01,-0.07,0.11
9460,45.35,0.01,45.07,0.04,0.11,45.02,-0.07,0.11
9470,44.41,0.56,45.07,0.04,0.11,45.00,-0.05,0.11
9480,44.30,0.52,45.08,0.04,0.11,44.98,-0.03,0.11
9490,44.68,0.13,45.08,0.04,0.11,44.97,-0.03,0.11
9500,45.26,0.03,45.08,0.04,0.11,44.98,-0.03,0.11
9510,45.13,-0.15,45.08,0.04,0.11,44.99,-0.03,0.11
9520,45.41,-0.05,45.08,0.04,0.11,45.00,-0.04,0.11
9530,44.49,0.03,45.08,0.04,0.11,44.98,-0.03,0.11
9540,45.43,0.49,45.08,0.04,0.11,45.00,-0.02,0.11
9550,45.60,-0.30,45.08,0.04,0.11,45.01,-0.03,0.11
9560,45.53,0.61,45.08,0.04,0.11,45.03,-0.01,0.11
9570,44.94,0.23,45.08,0.04,0.11,45.03,-0.00,0.11
9580,44.80,0.41,45.08,0.04,0.11,45.02,0.01,0.11
9590,44.97,0.40,45.08,0.04,0.11,45.02,0.03,0.11
9600,44.20,-0.24,45.08,0.04,0.12,45.00,0.02,0.12
9610,44.61,0.06,45.08,0.04,0.12,44.98,0.02,0.12
9620,44.24,0.23,45.08,0.04,0.12,44.96,0.02,0.12
9630,45.60,0.14,45.08,0.04,0.12,44.98,0.03,0.12
9640,44.95,0.36,45.08,0.04,0.12,44.98,0.04,0.12
9650,44.69,-0.12,45.08,0.04,0.12,44.97,0.03,0.12
9660,44.92,-0.26,45.08,0.04,0.12,44.97,0.03,0.12
9670,45.17,0.47,45.08,0.04,0.12,44.98,0.04,0.12
9680,44.51,0.24,45.08,0.04,0.12,44.96,0.05,0.12
9690,45.32,0.56,45.08,0.04,0.12,44.97,0.06,0.12
9700,44.75,0.06,45.08,0.04,0.12,44.97,0.06,0.12
9710,44.66,-0.15,45.08,0.04,0.12,44.96,0.06,0.12
9720,44.29,-0.09,45.09,0.04,0.12,44.94,0.05,0.12
9730,45.20,0.89,45.09,0.04,0.12,44.94,0.08,0.12
9740,44.96,-0.36,45.08,0.04,0.12,44.94,0.07,0.12
9750,45.09,-0.19,45.09,0.04,0.12,44.95,0.06,0.12
9760,44.57,0.18,45.09,0.04,0.12,44.94,0.06,0.12
9770,45.51,-0.43,45.09,0.04,0.12,44.95,0.05,0.12
9780,45.50,-0.16,45.09,0.04,0.12,44.97,0.05,0.12
9790,45.07,-0.37,45.09,0.04,0.12,44.97,0.03,0.12
9800,45.00,0.43,45.09,0.04,0.12,44.97,0.05,0.12
9810,44.82,0.23,45.09,0.04,0.12,44.97,0.05,0.12
9820,44.54,0.33,45.09,0.04,0.12,44.95,0.06,0.12
9830,45.24,0.07,45.09,0.04,0.12,44.96,0.06,0.12
9840,45.41,0.46,45.09,0.04,0.12,44.97,0.07,0.12
9850,45.15,0.04,45.09,0.04,0.12,44.98,0.07,0.12
9860,45.16,0.14,45.09,0.04,0.12,44.98,0.08,0.12
9870,45.18,-0.03,45.09,0.04,0.12,44.99,0.07,0.12
9880,44.66,-0.17,45.09,0.04,0.12,44.98,0.07,0.12
9890,44.85,-0.37,45.09,0.04,0.12,44.97,0.05,0.12
9900,45.19,0.05,45.09,0.04,0.12,44.98,0.05,0.12
9910,44.59,0.12,45.09,0.04,0.12,44.97,0.06,0.12
9920,44.81,0.09,45.09,0.04,0.12,44.96,0.06,0.12
9930,44.56,0.04,45.08,0.04,0.12,44.95,0.06,0.12
9940,45.14,-0.05,45.08,0.04,0.12,44.95,0.05,0.12
9950,45.09,-0.32,45.09,0.04,0.12,44.96,0.04,0.12
9960,44.90,-0.21,45.08,0.04,0.12,44.96,0.04,0.12
9970,44.55,0.35,45.09,0.04,0.12,44.94,0.04,0.12
9980,44.47,0.04,45.09,0.03,0.12,44.93,0.04,0.12
9990,45.47,-0.14,45.09,0.04,0.12,44.95,0.04,0.12
10000,45.31,0.26,45.09,0.04,0.12,44.96,0.05,0.12
10010,45.01,-0.34,45.09,0.04,0.12,44.96,0.04,0.12
10020,45.48,0.06,45.09,0.04,0.12,44.97,0.04,0.12
10030,43.76,-0.22,45.09,0.04,0.12,44.94,0.03,0.12
10040,45.23,0.01,45.09,0.04,0.12,44.95,0.03,0.12
10050,45.39,-0.01,45.09,0.04,0.12,44.96,0.03,0.12
10060,44.92,-0.38,45.09,0.04,0.12,44.96,0.02,0.12
10070,45.28,-0.29,45.09,0.04,0.12,44.97,0.01,0.12
10080,44.51,0.05,45.09,0.04,0.12,44.95,0.01,0.12
10090,45.53,-0.40,45.09,0.04,0.12,44.97,-0.00,0.12
10100,44.95,-0.24,45.09,0.04,0.12,44.97,-0.01,0.12
10110,44.42,0.20,45.09,0.04,0.12,44.95,-0.00,0.12
10120,45.98,0.16,45.09,0.04,0.12,44.98,0.00,0.12
10130,44.85,-0.46,45.09,0.04,0.12,44.98,-0.01,0.12
10140,44.97,0.07,45.09,0.04,0.12,44.98,-0.01,0.12
10150,45.38,0.19,45.09,0.04,0.12,44.99,-0.01,0.12
10160,45.13,-0.47,45.09,0.04,0.12,44.99,-0.02,0.12
10170,45.06,-0.18,45.09,0.04,0.12,44.99,-0.02,0.12
10180,44.40,-0.07,45.09,0.04,0.12,44.98,-0.02,0.12
10190,44.26,-0.07,45.09,0.04,0.12,44.96,-0.03,0.12
10200,44.90,-0.33,45.09,0.04,0.12,44.96,-0.04,0.12
10210,44.57,0.27,45.09,0.04,0.12,44.94,-0.03,0.12
10220,44.84,-0.20,45.09,0.04,0.12,44.94,-0.03,0.12
10230,44.81,0.08,45.09,0.04,0.12,44.94,-0.03,0.12
10240,45.15,0.11,45.09,0.04,0.12,44.94,-0.03,0.12
10250,44.71,0.07,45.09,0.04,0.12,44.93,-0.02,0.12
10260,44.92,-0.22,45.09,0.04,0.12,44.93,-0.03,0.12
10270,44.79,-0.14,45.09,0.04,0.12,44.93,-0.03,0.12
10280,45.09,0.06,45.09,0.04,0.12,44.93,-0.03,0.12
10290,44.73,0.22,45.09,0.04,0.12,44.92,-0.02,0.12
10300,45.23,-0.40,45.09,0.04,0.12,44.93,-0.04,0.12
10310,44.90,-0.15,45.09,0.04,0.12,44.93,-0.04,0.12
10320,44.62,0.06,45.09,0.04,0.12,44.92,-0.04,0.12
10330,45.05,0.09,45.09,0.04,0.12,44.93,-0.04,0.12
10340,44.58,0.27,45.09,0.04,0.12,44.91,-0.03,0.12
10350,44.74,0.31,45.09,0.04,0.12,44.91,-0.02,0.12
10360,45.29,0.42,45.09,0.04,0.12,44.92,-0.00,0.12
10370,45.39,0.07,45.09,0.04,0.12,44.93,-0.00,0.12
10380,44.65,-0.06,45.09,0.04,0.12,44.92,-0.00,0.12
10390,44.72,-0.19,45.09,0.04,0.12,44.92,-0.01,0.12
10400,45.08,-0.29,45.09,0.04,0.12,44.92,-0.02,0.12
10410,45.51,0.57,45.10,0.04,0.12,44.94,-0.00,0.12
10420,44.67,-0.17,45.09,0.04,0.12,44.93,-0.01,0.12
10430,45.78,0.12,45.09,0.04,0.12,44.95,-0.00,0.12
10440,44.70,0.23,45.09,0.04,0.12,44.95,0.00,0.12
10450,44.33,0.33,45.09,0.04,0.12,44.93,0.01,0.12
10460,45.25,0.28,45.09,0.04,0.12,44.94,0.02,0.12
10470,45.50,-0.15,45.09,0.04,0.12,44.95,0.02,0.12
10480,45.35,-0.10,45.10,0.04,0.12,44.97,0.02,0.12
10490,45.02,0.28,45.10,0.04,0.12,44.97,0.02,0.12
10500,44.70,0.26,45.10,0.04,0.12,44.96,0.03,0.12
10510,44.70,0.36,45.10,0.04,0.13,44.95,0.04,0.13
10520,44.76,0.15,45.10,0.04,0.12,44.95,0.05,0.12
10530,44.86,-0.18,45.10,0.04,0.13,44.94,0.04,0.13
10540,45.11,-0.14,45.10,0.04,0.13,44.95,0.03,0.13
10550,45.10,0.45,45.10,0.04,0.13,44.95,0.05,0.13
10560,45.15,-0.01,45.10,0.04,0.13,44.96,0.05,0.13
10570,45.17,-0.23,45.10,0.04,0.13,44.96,0.04,0.13
10580,44.64,-0.10,45.10,0.04,0.13,44.95,0.03,0.13
10590,44.72,0.12,45.10,0.04,0.13,44.95,0.04,0.13
10600,44.68,-0.08,45.10,0.04,0.13,44.94,0.03,0.13
10610,44.84,-0.43,45.10,0.04,0.13,44.93,0.02,0.13
10620,46.00,-0.08,45.10,0.04,0.13,44.97,0.02,0.13
10630,45.35,0.27,45.10,0.04,0.13,44.98,0.02,0.13
10640,45.44,0.19,45.10,0.04,0.13,44.99,0.03,0.13
10650,45.10,0.06,45.10,0.04,0.13,45.00,0.03,0.13
10660,44.96,-0.29,45.10,0.04,0.13,45.00,0.02,0.13
10670,45.09,0.41,45.10,0.04,0.13,45.00,0.03,0.13
10680,45.37,0.12,45.10,0.04,0.13,45.01,0.04,0.13
10690,44.96,-0.16,45.10,0.04,0.13,45.01,0.03,0.13
10700,45.17,-0.18,45.10,0.04,0.13,45.02,0.02,0.13
10710,44.95,0.13,45.10,0.04,0.13,45.01,0.03,0.13
10720,44.40,0.17,45.10,0.04,0.13,45.00,0.03,0.13
10730,45.06,0.17,45.10,0.04,0.13,45.00,0.04,0.13
10740,45.19,-0.07,45.10,0.04,0.13,45.00,0.04,0.13
10750,44.74,-0.37,45.10,0.04,0.13,44.99,0.02,0.13
10760,44.72,0.33,45.10,0.04,0.13,44.99,0.03,0.13
10770,45.31,-0.15,45.10,0.04,0.13,45.00,0.03,0.13
10780,44.60,0.30,45.10,0.04,0.13,44.98,0.04,0.13
10790,44.96,0.27,45.10,0.04,0.13,44.98,0.04,0.13
10800,44.96,-0.07,45.10,0.04,0.13,44.98,0.04,0.13
10810,44.90,0.48,45.10,0.04,0.13,44.98,0.05,0.13
10820,45.42,0.24,45.10,0.04,0.13,44.99,0.06,0.13
10830,44.43,-0.16,45.10,0.04,0.13,44.98,0.05,0.13
10840,45.19,0.32,45.10,0.04,0.13,44.98,0.06,0.13
10850,45.01,0.24,45.10,0.04,0.13,44.98,0.07,0.13
10860,45.03,0.06,45.10,0.04,0.13,44.99,0.07,0.13
10870,44.45,0.38,45.10,0.04,0.13,44.97,0.08,0.13
10880,45.11,-0.12,45.10,0.04,0.13,44.97,0.07,0.13
10890,44.63,0.34,45.10,0.04,0.13,44.96,0.08,0.13
10900,45.46,-0.16,45.10,0.04,0.13,44.98,0.07,0.13
10910,45.34,0.03,45.10,0.04,0.13,44.99,0.07,0.13
10920,45.06,-0.27,45.10,0.04,0.13,44.99,0.06,0.13
10930,44.92,-0.30,45.10,0.04,0.13,44.99,0.05,0.13
10940,45.18,0.29,45.10,0.04,0.13,44.99,0.06,0.13
10950,45.49,0.38,45.10,0.04,0.13,45.01,0.07,0.13
10960,44.76,-0.09,45.10,0.05,0.14,45.00,0.07,0.14
10970,45.40,0.38,45.10,0.05,0.14,45.01,0.08,0.14
10980,45.38,-0.21,45.10,0.05,0.14,45.02,0.07,0.14
10990,45.02,0.27,45.10,0.05,0.14,45.02,0.08,0.14
11000,45.87,0.01,45.10,0.05,0.13,45.05,0.08,0.13
11010,44.66,-0.27,45.10,0.04,0.14,45.04,0.07,0.14
11020,45.15,-0.03,45.10,0.04,0.14,45.04,0.06,0.14
11030,45.19,0.04,45.10,0.04,0.14,45.05,0.06,0.14
11040,44.83,0.12,45.10,0.04,0.14,45.04,0.06,0.14
11050,44.76,0.34,45.10,0.04,0.14,45.03,0.07,0.14
11060,45.20,0.42,45.10,0.04,0.14,45.04,0.08,0.14
11070,45.17,-0.12,45.10,0.04,0.14,45.04,0.08,0.14
11080,45.10,-0.00,45.10,0.04,0.14,45.05,0.08,0.14
11090,45.05,0.15,45.10,0.04,0.14,45.05,0.08,0.14
11100,45.14,-0.11,45.10,0.04,0.14,45.05,0.07,0.14
11110,45.04,-0.18,45.10,0.04,0.14,45.05,0.07,0.14
11120,44.94,-0.14,45.10,0.04,0.14,45.04,0.06,0.14
11130,45.58,-0.16,45.10,0.04,0.14,45.06,0.05,0.14
11140,45.32,0.20,45.10,0.04,0.14,45.07,0.06,0.14
11150,44.65,0.30,45.10,0.04,0.14,45.06,0.06,0.14
11160,45.45,-0.06,45.10,0.04,0.14,45.07,0.06,0.14
11170,44.43,-0.21,45.10,0.04,0.14,45.05,0.05,0.14
11180,44.53,0.22,45.10,0.04,0.14,45.04,0.06,0.14
11190,44.95,0.44,45.10,0.04,0.14,45.03,0.07,0.14
11200,45.40,0.03,45.10,0.04,0.14,45.05,0.07,0.14
11210,45.27,0.22,45.10,0.04,0.14,45.05,0.08,0.14
11220,44.92,-0.18,45.10,0.04,0.14,45.05,0.07,0.14
11230,45.43,-0.06,45.10,0.04,0.14,45.06,0.06,0.14
11240,45.47,-0.12,45.10,0.04,0.14,45.08,0.06,0.14
